"HomeTeam","AwayTeam",HF,AF,HC,AC,HTHG,HTAG,RedsPerGame,YellowsPerGame,FaulesPerGame,AwayRedsPerGame,AwayYellowsPerGame,AwayFaulesPerGame,WinsPerGame,AwayWinsPerGame,Paciencia
"Newcastle","Chelsea",12,22,0,1,1,1,0.1018,1.5579,12.0000,0.0882,1.6115,11.1981,0.3544,0.5913,0.0827
"Southampton","West Brom",21,20,2,6,1,0,0.0737,1.3816,11.9921,0.0622,1.6196,11.3469,0.3421,0.2536,0.1131
"West Ham","Tottenham",14,9,3,8,1,0,0.0789,1.7491,11.8281,0.0743,1.4907,11.2771,0.3123,0.4644,0.1337
"Arsenal","Charlton",12,12,1,2,2,0,0.0882,1.5186,11.0464,0.0789,1.3158,12.3816,0.5728,0.3202,0.1612
"Aston Villa","Birmingham",20,17,5,4,0,0,0.0702,1.6509,12.3825,0.1053,1.6184,12.2500,0.3070,0.2719,0.1002
"Man United","Leeds",10,16,1,3,1,0,0.0604,1.5062,11.1223,0.0987,1.8816,14.9474,0.6362,0.3947,0.1158
"Middlesboro","Newcastle",13,16,0,3,0,0,0.1316,1.3158,12.5263,0.1018,1.5579,12.0000,0.3421,0.3544,0.1266
"Liverpool","Bolton",13,11,0,3,1,0,0.0604,1.3607,10.9412,0.0895,1.7553,12.7421,0.5217,0.3053,0.1105
"Aston Villa","Man United",10,10,2,5,0,1,0.0702,1.6509,12.3825,0.0604,1.5062,11.1223,0.3070,0.6362,0.1695
"Blackburn","Arsenal",11,15,4,10,1,0,0.1184,1.7895,13.5289,0.0882,1.5186,11.0464,0.3447,0.5728,0.1499
"Charlton","Newcastle",10,9,1,4,0,1,0.0789,1.3158,12.3816,0.1018,1.5579,12.0000,0.3202,0.3544,0.1382
"Everton","West Ham",14,12,2,4,0,0,0.0851,1.5139,12.1517,0.0789,1.7491,11.8281,0.3824,0.3123,0.1002
"Fulham","Southampton",8,11,1,2,1,0,0.0636,1.4254,11.5987,0.0737,1.3816,11.9921,0.3026,0.3421,0.0948
"Leeds","Middlesboro",16,11,3,8,1,2,0.0987,1.8816,14.9474,0.1316,1.3158,12.5263,0.3947,0.3421,0.1169
"Sunderland","Bolton",15,12,1,3,0,0,0.0959,1.8233,12.2895,0.0895,1.7553,12.7421,0.2387,0.3053,0.0827
"Man City","Birmingham",17,7,4,5,0,0,0.0855,1.6201,11.5378,0.1053,1.6184,12.2500,0.4951,0.2719,0.1359
"Tottenham","Liverpool",21,11,1,3,0,0,0.0743,1.4907,11.2771,0.0604,1.3607,10.9412,0.4644,0.5217,0.1078
"West Brom","Chelsea",10,8,0,0,0,1,0.0622,1.6196,11.3469,0.0882,1.6115,11.1981,0.2536,0.5913,0.1266
"Birmingham","West Brom",10,22,0,0,0,0,0.1053,1.6184,12.2500,0.0622,1.6196,11.3469,0.2719,0.2536,0.0948
"Chelsea","Man City",11,13,1,4,2,0,0.0882,1.6115,11.1981,0.0855,1.6201,11.5378,0.5913,0.4951,0.1508
"Man United","Fulham",11,12,2,5,1,0,0.0604,1.5062,11.1223,0.0636,1.4254,11.5987,0.6362,0.3026,0.1499
"Middlesboro","Charlton",9,10,1,4,0,1,0.1316,1.3158,12.5263,0.0789,1.3158,12.3816,0.3421,0.3202,0.1695
"Newcastle","Blackburn",12,11,1,3,1,0,0.1018,1.5579,12.0000,0.1184,1.7895,13.5289,0.3544,0.3447,0.1337
"Southampton","Aston Villa",8,17,0,1,1,2,0.0737,1.3816,11.9921,0.0702,1.6509,12.3825,0.3421,0.3070,0.1105
"West Ham","Sunderland",16,12,1,2,1,0,0.0789,1.7491,11.8281,0.0959,1.8233,12.2895,0.3123,0.2387,0.1612
"Arsenal","Everton",15,19,2,5,1,0,0.0882,1.5186,11.0464,0.0851,1.5139,12.1517,0.5728,0.3824,0.1266
"Liverpool","Leeds",12,17,0,1,2,1,0.0604,1.3607,10.9412,0.0987,1.8816,14.9474,0.5217,0.3947,0.1266
"Bolton","Tottenham",8,9,0,1,0,0,0.0895,1.7553,12.7421,0.0743,1.4907,11.2771,0.3053,0.4644,0.1158
"Aston Villa","Arsenal",19,12,1,4,0,0,0.0702,1.6509,12.3825,0.0882,1.5186,11.0464,0.3070,0.5728,0.1078
"Bolton","Man City",6,10,0,5,1,0,0.0895,1.7553,12.7421,0.0855,1.6201,11.5378,0.3053,0.4951,0.1376
"Charlton","Leeds",14,17,2,5,1,3,0.0789,1.3158,12.3816,0.0987,1.8816,14.9474,0.3202,0.3947,0.1139
"Man United","Liverpool",15,17,1,5,1,0,0.0604,1.5062,11.1223,0.0604,1.3607,10.9412,0.6362,0.5217,0.1363
"Middlesboro","West Brom",9,15,0,1,1,0,0.1316,1.3158,12.5263,0.0622,1.6196,11.3469,0.3421,0.2536,0.1002
"Southampton","West Ham",17,11,3,8,1,0,0.0737,1.3816,11.9921,0.0789,1.7491,11.8281,0.3421,0.3123,0.1359
"Sunderland","Chelsea",17,11,1,3,1,0,0.0959,1.8233,12.2895,0.0882,1.6115,11.1981,0.2387,0.5913,0.1131
"Tottenham","Birmingham",20,16,1,3,1,0,0.0743,1.4907,11.2771,0.1053,1.6184,12.2500,0.4644,0.2719,0.1169
"Everton","Newcastle",12,13,1,4,1,1,0.0851,1.5139,12.1517,0.1018,1.5579,12.0000,0.3824,0.3544,0.1337
"Fulham","Blackburn",9,19,0,2,0,2,0.0636,1.4254,11.5987,0.1184,1.7895,13.5289,0.3026,0.3447,0.1158
"Birmingham","Sunderland",22,19,0,1,1,0,0.1053,1.6184,12.2500,0.0959,1.8233,12.2895,0.2719,0.2387,0.1508
"Blackburn","Charlton",10,14,0,0,1,0,0.1184,1.7895,13.5289,0.0789,1.3158,12.3816,0.3447,0.3202,0.0827
"Chelsea","Bolton",9,10,1,4,0,0,0.0882,1.6115,11.1981,0.0895,1.7553,12.7421,0.5913,0.3053,0.1105
"Leeds","Tottenham",13,10,1,4,1,2,0.0987,1.8816,14.9474,0.0743,1.4907,11.2771,0.3947,0.4644,0.1612
"Liverpool","Fulham",9,17,1,4,1,0,0.0604,1.3607,10.9412,0.0636,1.4254,11.5987,0.5217,0.3026,0.1266
"Man City","Middlesboro",12,7,0,1,0,0,0.0855,1.6201,11.5378,0.1316,1.3158,12.5263,0.4951,0.3421,0.1266
"Newcastle","Man United",8,7,1,2,1,4,0.1018,1.5579,12.0000,0.0604,1.5062,11.1223,0.3544,0.6362,0.1382
"West Brom","Everton",9,5,2,6,1,2,0.0622,1.6196,11.3469,0.0851,1.5139,12.1517,0.2536,0.3824,0.1499
"West Ham","Aston Villa",14,12,4,9,1,1,0.0789,1.7491,11.8281,0.0702,1.6509,12.3825,0.3123,0.3070,0.1695
"Arsenal","Man United",15,15,2,2,0,1,0.0882,1.5186,11.0464,0.0604,1.5062,11.1223,0.5728,0.6362,0.1002
"Tottenham","Man City",11,15,2,7,0,2,0.0743,1.4907,11.2771,0.0855,1.6201,11.5378,0.4644,0.4951,0.1363
"Aston Villa","Chelsea",11,12,1,2,1,0,0.0702,1.6509,12.3825,0.0882,1.6115,11.1981,0.3070,0.5913,0.1612
"Bolton","West Ham",18,9,3,10,1,0,0.0895,1.7553,12.7421,0.0789,1.7491,11.8281,0.3053,0.3123,0.1078
"Charlton","Birmingham",16,12,2,5,0,1,0.0789,1.3158,12.3816,0.1053,1.6184,12.2500,0.3202,0.2719,0.1337
"Everton","Liverpool",15,18,8,11,0,1,0.0851,1.5139,12.1517,0.0604,1.3607,10.9412,0.3824,0.5217,0.0948
"Fulham","Newcastle",12,9,1,3,0,1,0.0636,1.4254,11.5987,0.1018,1.5579,12.0000,0.3026,0.3544,0.1131
"Man United","Blackburn",8,9,0,0,2,1,0.0604,1.5062,11.1223,0.1184,1.7895,13.5289,0.6362,0.3447,0.1266
"Middlesboro","Arsenal",16,12,0,1,0,0,0.1316,1.3158,12.5263,0.0882,1.5186,11.0464,0.3421,0.5728,0.1169
"Southampton","Leeds",8,22,0,4,2,0,0.0737,1.3816,11.9921,0.0987,1.8816,14.9474,0.3421,0.3947,0.1002
"Sunderland","West Brom",19,12,4,9,0,2,0.0959,1.8233,12.2895,0.0622,1.6196,11.3469,0.2387,0.2536,0.1158
"Birmingham","Southampton",10,19,0,2,0,1,0.1053,1.6184,12.2500,0.0737,1.3816,11.9921,0.2719,0.3421,0.1499
"Blackburn","Bolton",14,13,2,7,0,0,0.1184,1.7895,13.5289,0.0895,1.7553,12.7421,0.3447,0.3053,0.1695
"Chelsea","Everton",11,15,1,3,1,0,0.0882,1.6115,11.1981,0.0851,1.5139,12.1517,0.5913,0.3824,0.1363
"Liverpool","Charlton",4,14,0,1,0,0,0.0604,1.3607,10.9412,0.0789,1.3158,12.3816,0.5217,0.3202,0.1382
"Man City","Sunderland",12,11,0,1,2,0,0.0855,1.6201,11.5378,0.0959,1.8233,12.2895,0.4951,0.2387,0.1105
"Newcastle","Aston Villa",6,13,0,1,1,0,0.1018,1.5579,12.0000,0.0702,1.6509,12.3825,0.3544,0.3070,0.0827
"West Brom","Tottenham",9,10,2,6,1,1,0.0622,1.6196,11.3469,0.0743,1.4907,11.2771,0.2536,0.4644,0.1508
"West Ham","Middlesboro",15,18,1,4,0,0,0.0789,1.7491,11.8281,0.1316,1.3158,12.5263,0.3123,0.3421,0.1266
"Leeds","Fulham",18,17,0,2,1,0,0.0987,1.8816,14.9474,0.0636,1.4254,11.5987,0.3947,0.3026,0.1337
"Birmingham","Middlesboro",17,18,1,4,2,0,0.1053,1.6184,12.2500,0.1316,1.3158,12.5263,0.2719,0.3421,0.1695
"Bolton","Arsenal",15,16,4,6,0,0,0.0895,1.7553,12.7421,0.0882,1.5186,11.0464,0.3053,0.5728,0.1266
"Charlton","Southampton",15,12,1,3,1,0,0.0789,1.3158,12.3816,0.0737,1.3816,11.9921,0.3202,0.3421,0.1266
"Chelsea","Fulham",9,11,3,8,1,0,0.0882,1.6115,11.1981,0.0636,1.4254,11.5987,0.5913,0.3026,0.1169
"Everton","Aston Villa",10,13,0,1,0,0,0.0851,1.5139,12.1517,0.0702,1.6509,12.3825,0.3824,0.3070,0.1158
"Leeds","Blackburn",12,18,2,5,1,1,0.0987,1.8816,14.9474,0.1184,1.7895,13.5289,0.3947,0.3447,0.0948
"Sunderland","Newcastle",20,18,4,12,0,1,0.0959,1.8233,12.2895,0.1018,1.5579,12.0000,0.2387,0.3544,0.1499
"West Brom","Liverpool",12,6,1,3,0,1,0.0622,1.6196,11.3469,0.0604,1.3607,10.9412,0.2536,0.5217,0.1131
"Man City","West Ham",10,11,1,3,0,0,0.0855,1.6201,11.5378,0.0789,1.7491,11.8281,0.4951,0.3123,0.1612
"Tottenham","Man United",11,11,0,0,0,0,0.0743,1.4907,11.2771,0.0604,1.5062,11.1223,0.4644,0.6362,0.0827
"Aston Villa","Sunderland",11,13,0,1,0,0,0.0702,1.6509,12.3825,0.0959,1.8233,12.2895,0.3070,0.2387,0.1382
"Blackburn","West Brom",14,16,2,5,1,0,0.1184,1.7895,13.5289,0.0622,1.6196,11.3469,0.3447,0.2536,0.1612
"Fulham","Everton",14,13,1,3,2,0,0.0636,1.4254,11.5987,0.0851,1.5139,12.1517,0.3026,0.3824,0.1105
"Liverpool","Man City",9,17,2,6,0,0,0.0604,1.3607,10.9412,0.0855,1.6201,11.5378,0.5217,0.4951,0.1337
"Man United","Charlton",6,10,0,1,3,1,0.0604,1.5062,11.1223,0.0789,1.3158,12.3816,0.6362,0.3202,0.1002
"Middlesboro","Tottenham",15,9,0,2,3,0,0.1316,1.3158,12.5263,0.0743,1.4907,11.2771,0.3421,0.4644,0.1078
"Newcastle","Birmingham",14,12,0,2,1,0,0.1018,1.5579,12.0000,0.1053,1.6184,12.2500,0.3544,0.2719,0.1169
"Southampton","Bolton",19,9,3,8,0,0,0.0737,1.3816,11.9921,0.0895,1.7553,12.7421,0.3421,0.3053,0.1508
"West Ham","Chelsea",12,15,3,7,0,0,0.0789,1.7491,11.8281,0.0882,1.6115,11.1981,0.3123,0.5913,0.1266
"Arsenal","Leeds",16,16,2,5,1,1,0.0882,1.5186,11.0464,0.0987,1.8816,14.9474,0.5728,0.3947,0.1266
"Arsenal","Southampton",12,16,1,3,5,1,0.0882,1.5186,11.0464,0.0737,1.3816,11.9921,0.5728,0.3421,0.1078
"Birmingham","West Ham",18,11,1,3,0,0,0.1053,1.6184,12.2500,0.0789,1.7491,11.8281,0.2719,0.3123,0.1158
"Bolton","Middlesboro",18,18,3,8,2,0,0.0895,1.7553,12.7421,0.1316,1.3158,12.5263,0.3053,0.3421,0.1612
"Charlton","Fulham",13,14,4,7,0,1,0.0789,1.3158,12.3816,0.0636,1.4254,11.5987,0.3202,0.3026,0.1131
"Chelsea","Liverpool",17,13,3,7,2,1,0.0882,1.6115,11.1981,0.0604,1.3607,10.9412,0.5913,0.5217,0.1266
"Everton","Man United",16,15,5,13,1,1,0.0851,1.5139,12.1517,0.0604,1.5062,11.1223,0.3824,0.6362,0.1363
"Leeds","Aston Villa",18,14,0,1,1,1,0.0987,1.8816,14.9474,0.0702,1.6509,12.3825,0.3947,0.3070,0.1002
"Man City","Southampton",14,14,3,10,0,1,0.0855,1.6201,11.5378,0.0737,1.3816,11.9921,0.4951,0.3421,0.1695
"Sunderland","Arsenal",16,12,1,2,0,2,0.0959,1.8233,12.2895,0.0882,1.5186,11.0464,0.2387,0.5728,0.0948
"Tottenham","Blackburn",9,12,3,3,0,2,0.0743,1.4907,11.2771,0.1184,1.7895,13.5289,0.4644,0.3447,0.1266
"West Brom","Newcastle",9,8,0,0,0,1,0.0622,1.6196,11.3469,0.1018,1.5579,12.0000,0.2536,0.3544,0.1105
"Charlton","Everton",15,17,0,3,0,0,0.0789,1.3158,12.3816,0.0851,1.5139,12.1517,0.3202,0.3824,0.0917
"Derby","Blackburn",14,15,1,2,1,0,0.0526,1.8509,13.6579,0.1184,1.7895,13.5289,0.1667,0.3447,0.1134
"Leeds","Southampton",16,24,1,4,0,0,0.0987,1.8816,14.9474,0.0737,1.3816,11.9921,0.3947,0.3421,0.1250
"Leicester","Bolton",21,17,4,11,0,4,0.1015,1.5451,11.8872,0.0895,1.7553,12.7421,0.3120,0.3053,0.1752
"Liverpool","West Ham",13,12,1,7,1,1,0.0604,1.3607,10.9412,0.0789,1.7491,11.8281,0.5217,0.3123,0.1295
"Middlesbrough","Arsenal",13,19,4,7,0,1,0.0822,1.6875,12.9178,0.0882,1.5186,11.0464,0.2632,0.5728,0.1356
"Sunderland","Ipswich",22,20,0,1,1,0,0.0959,1.8233,12.2895,0.0395,0.9474,11.3158,0.2387,0.3816,0.1141
"Tottenham","Aston Villa",12,17,3,8,0,0,0.0743,1.4907,11.2771,0.0702,1.6509,12.3825,0.4644,0.3070,0.0989
"Chelsea","Newcastle",19,20,3,10,1,0,0.0882,1.6115,11.1981,0.1018,1.5579,12.0000,0.5913,0.3544,0.1768
"Man United","Fulham",17,19,0,1,1,1,0.0604,1.5062,11.1223,0.0636,1.4254,11.5987,0.6362,0.3026,0.0918
"Everton","Tottenham",15,12,3,8,0,1,0.0851,1.5139,12.1517,0.0743,1.4907,11.2771,0.3824,0.4644,0.1356
"Arsenal","Leeds",28,29,4,13,1,1,0.0882,1.5186,11.0464,0.0987,1.8816,14.9474,0.5728,0.3947,0.1295
"Bolton","Middlesbrough",19,16,1,3,1,0,0.0895,1.7553,12.7421,0.0822,1.6875,12.9178,0.3053,0.2632,0.1519
"Ipswich","Derby",21,14,0,3,1,0,0.0395,0.9474,11.3158,0.0526,1.8509,13.6579,0.3816,0.1667,0.1484
"Blackburn","Man United",18,16,4,5,0,1,0.1184,1.7895,13.5289,0.0604,1.5062,11.1223,0.3447,0.6362,0.0977
"Fulham","Sunderland",18,20,0,2,0,0,0.0636,1.4254,11.5987,0.0959,1.8233,12.2895,0.3026,0.2387,0.1238
"Arsenal","Leicester",14,20,3,6,2,0,0.0882,1.5186,11.0464,0.1015,1.5451,11.8872,0.5728,0.3120,0.1768
"Blackburn","Tottenham",14,11,1,3,1,0,0.1184,1.7895,13.5289,0.0743,1.4907,11.2771,0.3447,0.4644,0.1422
"Everton","Middlesbrough",25,23,2,5,1,0,0.0851,1.5139,12.1517,0.0822,1.6875,12.9178,0.3824,0.2632,0.0870
"Fulham","Derby",12,14,2,7,0,0,0.0636,1.4254,11.5987,0.0526,1.8509,13.6579,0.3026,0.1667,0.1119
"Ipswich","Charlton",22,20,2,10,0,0,0.0395,0.9474,11.3158,0.0789,1.3158,12.3816,0.3816,0.3202,0.1519
"Southampton","Chelsea",13,18,0,1,0,1,0.0737,1.3816,11.9921,0.0882,1.6115,11.1981,0.3421,0.5913,0.1356
"West Ham","Leeds",19,14,3,8,0,0,0.0789,1.7491,11.8281,0.0987,1.8816,14.9474,0.3123,0.3947,0.1134
"Aston Villa","Man United",9,12,0,2,1,0,0.0702,1.6509,12.3825,0.0604,1.5062,11.1223,0.3070,0.6362,0.1356
"Newcastle","Sunderland",19,18,2,6,1,1,0.1018,1.5579,12.0000,0.0959,1.8233,12.2895,0.3544,0.2387,0.1641
"Bolton","Liverpool",13,11,2,6,1,0,0.0895,1.7553,12.7421,0.0604,1.3607,10.9412,0.3053,0.5217,0.1141
"Chelsea","Arsenal",20,20,3,7,1,1,0.0882,1.6115,11.1981,0.0882,1.5186,11.0464,0.5913,0.5728,0.1641
"Derby","West Ham",22,19,5,12,0,0,0.0526,1.8509,13.6579,0.0789,1.7491,11.8281,0.1667,0.3123,0.1250
"Leeds","Bolton",13,17,1,3,0,0,0.0987,1.8816,14.9474,0.0895,1.7553,12.7421,0.3947,0.3053,0.1422
"Leicester","Ipswich",26,24,5,9,0,1,0.1015,1.5451,11.8872,0.0395,0.9474,11.3158,0.3120,0.3816,0.1238
"Liverpool","Aston Villa",19,14,5,7,0,1,0.0604,1.3607,10.9412,0.0702,1.6509,12.3825,0.5217,0.3070,0.1768
"Man United","Everton",7,11,0,1,2,0,0.0604,1.5062,11.1223,0.0851,1.5139,12.1517,0.6362,0.3824,0.0989
"Middlesbrough","Newcastle",15,17,3,5,1,1,0.0822,1.6875,12.9178,0.1018,1.5579,12.0000,0.2632,0.3544,0.1141
"Sunderland","Blackburn",9,14,2,7,0,0,0.0959,1.8233,12.2895,0.1184,1.7895,13.5289,0.2387,0.3447,0.1119
"Charlton","Fulham",22,12,2,5,1,1,0.0789,1.3158,12.3816,0.0636,1.4254,11.5987,0.3202,0.3026,0.1295
"Tottenham","Southampton",15,16,0,0,0,0,0.0743,1.4907,11.2771,0.0737,1.3816,11.9921,0.4644,0.3421,0.0977
"Bolton","Southampton",11,19,1,3,0,0,0.0895,1.7553,12.7421,0.0737,1.3816,11.9921,0.3053,0.3421,0.0800
"Derby","Leicester",16,23,5,13,1,1,0.0526,1.8509,13.6579,0.1015,1.5451,11.8872,0.1667,0.3120,0.1356
"Everton","Liverpool",16,13,0,1,1,2,0.0851,1.5139,12.1517,0.0604,1.3607,10.9412,0.3824,0.5217,0.0345
"Fulham","Arsenal",18,20,3,10,0,1,0.0636,1.4254,11.5987,0.0882,1.5186,11.0464,0.3026,0.5728,0.1842
"Middlesbrough","West Ham",16,23,2,7,2,0,0.0822,1.6875,12.9178,0.0789,1.7491,11.8281,0.2632,0.3123,0.1641
"Newcastle","Man United",17,16,2,5,2,1,0.1018,1.5579,12.0000,0.0604,1.5062,11.1223,0.3544,0.6362,0.1422
"Aston Villa","Sunderland",20,25,0,4,0,0,0.0702,1.6509,12.3825,0.0959,1.8233,12.2895,0.3070,0.2387,0.0870
"Charlton","Leeds",13,14,4,5,0,1,0.0789,1.3158,12.3816,0.0987,1.8816,14.9474,0.3202,0.3947,0.1589
"Ipswich","Blackburn",8,15,3,7,1,0,0.0395,0.9474,11.3158,0.1184,1.7895,13.5289,0.3816,0.3447,0.1141
"Tottenham","Chelsea",10,12,1,6,0,1,0.0743,1.4907,11.2771,0.0882,1.6115,11.1981,0.4644,0.5913,0.1519
"Leicester","Middlesbrough",19,15,0,1,1,0,0.1015,1.5451,11.8872,0.0822,1.6875,12.9178,0.3120,0.2632,0.0917
"Blackburn","Bolton",14,15,0,4,0,0,0.1184,1.7895,13.5289,0.0895,1.7553,12.7421,0.3447,0.3053,0.1295
"Sunderland","Tottenham",9,14,1,4,0,1,0.0959,1.8233,12.2895,0.0743,1.4907,11.2771,0.2387,0.4644,0.1134
"Arsenal","Bolton",9,11,1,3,0,0,0.0882,1.5186,11.0464,0.0895,1.7553,12.7421,0.5728,0.3053,0.1250
"Blackburn","Everton",18,17,1,4,1,0,0.1184,1.7895,13.5289,0.0851,1.5139,12.1517,0.3447,0.3824,0.1356
"Leicester","Fulham",15,21,2,6,0,0,0.1015,1.5451,11.8872,0.0636,1.4254,11.5987,0.3120,0.3026,0.1484
"Liverpool","Tottenham",12,9,0,1,0,0,0.0604,1.3607,10.9412,0.0743,1.4907,11.2771,0.5217,0.4644,0.0989
"Man United","Ipswich",14,17,0,1,2,0,0.0604,1.5062,11.1223,0.0395,0.9474,11.3158,0.6362,0.3816,0.0917
"Sunderland","Charlton",20,13,2,7,0,1,0.0959,1.8233,12.2895,0.0789,1.3158,12.3816,0.2387,0.3202,0.1768
"Chelsea","Middlesbrough",17,15,4,9,2,0,0.0882,1.6115,11.1981,0.0822,1.6875,12.9178,0.5913,0.2632,0.1752
"Leeds","Derby",26,17,1,4,1,0,0.0987,1.8816,14.9474,0.0526,1.8509,13.6579,0.3947,0.1667,0.0977
"West Ham","Newcastle",20,17,3,6,1,0,0.0789,1.7491,11.8281,0.1018,1.5579,12.0000,0.3123,0.3544,0.0918
"Southampton","Aston Villa",15,18,3,4,1,2,0.0737,1.3816,11.9921,0.0702,1.6509,12.3825,0.3421,0.3070,0.1519
"Newcastle","Leicester",17,27,2,7,1,0,0.1018,1.5579,12.0000,0.1015,1.5451,11.8872,0.3544,0.3120,0.0800
"Bolton","Sunderland",10,13,1,3,0,0,0.0895,1.7553,12.7421,0.0959,1.8233,12.2895,0.3053,0.2387,0.1356
"Charlton","Leicester",12,11,3,4,1,0,0.0789,1.3158,12.3816,0.1015,1.5451,11.8872,0.3202,0.3120,0.2174
"Derby","Arsenal",18,19,3,9,0,1,0.0526,1.8509,13.6579,0.0882,1.5186,11.0464,0.1667,0.5728,0.1752
"Everton","West Ham",15,8,0,0,1,0,0.0851,1.5139,12.1517,0.0789,1.7491,11.8281,0.3824,0.3123,0.1134
"Middlesbrough","Southampton",16,17,0,1,0,0,0.0822,1.6875,12.9178,0.0737,1.3816,11.9921,0.2632,0.3421,0.0977
"Tottenham","Man United",16,10,3,9,3,0,0.0743,1.4907,11.2771,0.0604,1.5062,11.1223,0.4644,0.6362,0.1295
"Aston Villa","Blackburn",9,15,2,6,0,0,0.0702,1.6509,12.3825,0.1184,1.7895,13.5289,0.3070,0.3447,0.1589
"Fulham","Chelsea",5,14,1,6,0,1,0.0636,1.4254,11.5987,0.0882,1.6115,11.1981,0.3026,0.5913,0.1141
"Ipswich","Leeds",8,8,0,1,1,0,0.0395,0.9474,11.3158,0.0987,1.8816,14.9474,0.3816,0.3947,0.1768
"Newcastle","Liverpool",14,23,1,6,0,1,0.1018,1.5579,12.0000,0.0604,1.3607,10.9412,0.3544,0.5217,0.1356
"Bolton","Newcastle",10,9,4,6,0,1,0.0895,1.7553,12.7421,0.1018,1.5579,12.0000,0.3053,0.3544,0.1641
"Charlton","Middlesbrough",14,13,2,5,0,0,0.0789,1.3158,12.3816,0.0822,1.6875,12.9178,0.3202,0.2632,0.1356
"Chelsea","Leicester",9,13,0,0,2,0,0.0882,1.6115,11.1981,0.1015,1.5451,11.8872,0.5913,0.3120,0.1295
"Ipswich","Everton",8,5,0,1,0,0,0.0395,0.9474,11.3158,0.0851,1.5139,12.1517,0.3816,0.3824,0.1250
"Liverpool","Leeds",11,14,3,8,0,1,0.0604,1.3607,10.9412,0.0987,1.8816,14.9474,0.5217,0.3947,0.0977
"Southampton","Arsenal",15,9,4,5,0,1,0.0737,1.3816,11.9921,0.0882,1.5186,11.0464,0.3421,0.5728,0.1356
"Sunderland","Man United",12,15,0,0,0,1,0.0959,1.8233,12.2895,0.0604,1.5062,11.1223,0.2387,0.6362,0.1141
"Aston Villa","Fulham",9,8,1,3,0,0,0.0702,1.6509,12.3825,0.0636,1.4254,11.5987,0.3070,0.3026,0.1134
"Blackburn","West Ham",8,6,1,5,3,1,0.1184,1.7895,13.5289,0.0789,1.7491,11.8281,0.3447,0.3123,0.1768
"Tottenham","Derby",11,6,0,2,2,1,0.0743,1.4907,11.2771,0.0526,1.8509,13.6579,0.4644,0.1667,0.1589
"Arsenal","Blackburn",13,20,1,4,0,1,0.0882,1.5186,11.0464,0.1184,1.7895,13.5289,0.5728,0.3447,0.0870
"Derby","Charlton",12,11,3,6,1,0,0.0526,1.8509,13.6579,0.0789,1.3158,12.3816,0.1667,0.3202,0.1768
"Everton","Aston Villa",15,14,0,1,1,0,0.0851,1.5139,12.1517,0.0702,1.6509,12.3825,0.3824,0.3070,0.1752
"Leicester","Liverpool",11,13,1,4,0,3,0.1015,1.5451,11.8872,0.0604,1.3607,10.9412,0.3120,0.5217,0.1589
"Man United","Bolton",11,6,0,0,1,1,0.0604,1.5062,11.1223,0.0895,1.7553,12.7421,0.6362,0.3053,0.1356
"West Ham","Southampton",16,16,0,1,0,0,0.0789,1.7491,11.8281,0.0737,1.3816,11.9921,0.3123,0.3421,0.0917
"Fulham","Ipswich",25,17,4,7,1,0,0.0636,1.4254,11.5987,0.0395,0.9474,11.3158,0.3026,0.3816,0.1641
"Leeds","Chelsea",20,17,2,7,0,0,0.0987,1.8816,14.9474,0.0882,1.6115,11.1981,0.3947,0.5913,0.1134
"Newcastle","Tottenham",16,10,2,5,0,2,0.1018,1.5579,12.0000,0.0743,1.4907,11.2771,0.3544,0.4644,0.0977
"Middlesbrough","Sunderland",18,16,3,4,2,0,0.0822,1.6875,12.9178,0.0959,1.8233,12.2895,0.2632,0.2387,0.1589
"Aston Villa","Charlton",6,8,0,0,1,0,0.0702,1.6509,12.3825,0.0789,1.3158,12.3816,0.3070,0.3202,0.0800
"Southampton","Ipswich",14,5,2,5,2,1,0.0737,1.3816,11.9921,0.0395,0.9474,11.3158,0.3421,0.3816,0.0870
"West Ham","Chelsea",11,6,0,0,2,1,0.0789,1.7491,11.8281,0.0882,1.6115,11.1981,0.3123,0.5913,0.0989
"Aston Villa","Bolton",13,16,2,7,2,1,0.0702,1.6509,12.3825,0.0895,1.7553,12.7421,0.3070,0.3053,0.1484
"Charlton","Liverpool",12,13,0,1,0,2,0.0789,1.3158,12.3816,0.0604,1.3607,10.9412,0.3202,0.5217,0.0918
"Everton","Newcastle",8,15,1,4,0,1,0.0851,1.5139,12.1517,0.1018,1.5579,12.0000,0.3824,0.3544,0.1295
"Fulham","Southampton",8,14,0,2,2,1,0.0636,1.4254,11.5987,0.0737,1.3816,11.9921,0.3026,0.3421,0.1768
"Man United","Leeds",16,15,3,9,0,0,0.0604,1.5062,11.1223,0.0987,1.8816,14.9474,0.6362,0.3947,0.0989
"Sunderland","Arsenal",12,22,3,9,0,1,0.0959,1.8233,12.2895,0.0882,1.5186,11.0464,0.2387,0.5728,0.1641
"Tottenham","Middlesbrough",11,12,0,0,0,1,0.0743,1.4907,11.2771,0.0822,1.6875,12.9178,0.4644,0.2632,0.1119
"Derby","Chelsea",14,11,1,6,1,0,0.0526,1.8509,13.6579,0.0882,1.6115,11.1981,0.1667,0.5913,0.1422
"Ipswich","West Ham",16,11,2,6,0,1,0.0395,0.9474,11.3158,0.0789,1.7491,11.8281,0.3816,0.3123,0.1519
"Blackburn","Leicester",11,7,6,14,0,0,0.1184,1.7895,13.5289,0.1015,1.5451,11.8872,0.3447,0.3120,0.1752
